Лига Ставок, "Плюсы: Довольно удобное приложение Минусы: Высокая маржа БК, отмена выигрышных ставок со ссылкой на ошибку Комментарий: Иногда поигрываю на ставках. Для души. Суммы мизерные, так что особо не парюсь, если проигрываю. Однако Лига ставок иной раз не даёт и выигрышу порадоваться, отменяя эту ставку.А ведь самое интересное, что, по сути, к подобным действиям Букмекерской Конторы (БК) и не подкопаться, т. к. правила БК позволяют ей это делать практически в любой ситуации.""П. 8.4. Букмекерская Компания оставляет за собой право в любой момент отменить пари, если допущены очевидные ошибки в Линии:пропуск дробного разделителя, смещение разряда, например, вместо «1,85» отображалось «18,5» или «185», перепутаны местами коэффициенты на победу участника 1 и участника 2, Тотал больше и Тотал меньше и т. д.""""8.6. Букмекерская Компания оставляет за собой право в любой момент отменять пари, если при заключении или расчёте пари на сервере, в базе данных Букмекерской Компании произошли технические или программные сбои.""Согласитесь, что позиция абсолютно беспроигрышная. Вот и мне недавно отказали в выигрыше на основании пункта 8.4. На моё замечание, что даже если ошибка и была, то её можно было исправить не после события (которое произошло в мою пользу), а гораздо раньше, ведь ставка была сделана за 2 дня до даты матча, я вновь получил тот же ответ со ссылкой на пункт 8.4.Учитывая тот факт, что в большинстве случаев Лига ставок занижает коэффициенты, то рекомендовать эту БК я не могу.Единственный плюс вижу лишь в довольно удобном мобильном приложении.P.S. 300 рублей, которые ""зажала"" Лига ставок, пусть останутся на их совести, но не сообщить о данном происшествии я не мог)) ", 2018-04-02, 1, Otzovik.com, igoroldin, " Довольно удобное приложение ", " Высокая маржа БК, отмена выигрышных ставок со ссылкой на ошибку "
Лига Ставок, "Плюсы: Стабильность, акции, фрибеты Минусы: Нет Комментарий: Около 5 лет я увлекаюсь спортивными событиями и ставками, и после проб множества контор, пришел к выводу, что Лига ставок является лучшей в своем роде.Контора имеет множество плюсов, главным которая является хорошая и стабильная работа.Присутствуют фрибеты, которые начисляются почти каждые 1-2 мес, постоянно проводятся акции и бонусы для игроков.Ставить в конторах - одно удовольствие, они очень уютные, приветливый персонал, можно выпить чай или кофе, современначя техника и оборудование.Есть и мобильное приложение, которое доступно и на андройд и айос устройствах. Единственный минус в этом моменте, это нельзя синхронизировать мобильное приложение с картой конторы, чтобы на них был одинаковый баланс, тобишь получается на карте один счет, в приложении другой. ", 2019-06-28, 5, Otzovik.com, Diminho7, " Стабильность, акции, фрибеты ", " Нет "
Лига Ставок, "Плюсы: Бесплатный кулер с водой из под крана Минусы: В 15 слов не уложусь Комментарий: Случилось со мной такое происшествие. В начале марта, находясь в Химках в Лиге ставок по адресу : Химки, Молодежная 9 - у меня украли телефон. В клубе было три человека - напротив меня сидел охранник. Я вышел покурить, оставив телефон на столе. Вернувшись - телефона не обнаружил. Охраннник позвонил - гудков не было слышно. Я попросил посмотреть камеры (они в любой букмекерке есть). На что мне охранник - кавказец сказал, что у них нет таких прав. Отказались в конторе по этому адресу принимать заявление, пришлось ехать в Москву на Петрозаводскую. Там крайне вежливый и вменяемый администратор выслушал меня, сразу дал бланк и обещал в кратчайшие сроки разобраться (ну то есть в центральный офис отправить заявление). Перезвонили через 10 дней - сказали ничего на камерах не видно, ты ничего не оставлял. Я говорю - в чем я был одет ? Оператор мне - сохранность вещей лежит на их владельце. Из чего можно сделать вывод, что ничего они не смотрели, но моя доля вины конечно есть (что за вещами надо смотреть). Но три человека в клубе. Ребята, это не Казанский вокзал в час пик. Я говорю вам - прощайте и желаю вам всего самого худшего. Я пойду на любую диффамацию, чтобы отговорить всех игроков кого знаю, всех знакомых - чтобы обходили стороной ваш клуб. Я не буду говорить про телефон, я скажу что вы на коофициентах скручивайте и пр.PS. Я знаю кто украл телефон, и вы знаете - если смотрели камеры - вы просто связываться не хотите . ", 2019-03-14, 1, Otzovik.com, sterch3112, " Бесплатный кулер с водой из под крана ", " В 15 слов не уложусь "
Лига Ставок, "Плюсы: Работает в легальное поле Минусы: Маленькие коэффициенты, нет почти бонусов, проблемы с выплатой крупных сумм Комментарий: Я вообще начинал свой путь в ставках именно с этой букмекерской конторы – с Лиги Ставок. Совсем уже чего-то плохого про неё сказать не могу, хотя бы в силу того, что я не ставил в этой конторе крупных сумм. Но те, что ставил, если выигрывал, то выплаты получал 100%. Ни разу не было такого, чтобы не получил выигрыш, причём это было еще тогда, когда не было никакого ЦУПИСа. Сейчас в этом смысле проще, потому что ЦУПИС выступает как бы гарантом сделки. Конечно, БК всегда выдумывает множество механизмов как не дать вам выигрыш. Но это тоже происходит в любой букмекерской конторе. Где-то это политика самой Лиги ставок, где-то тупо менеджеры так нагревают свой карман. Почему я хочу оставить отзыв? Потому что ligastavok имеет официальный сайт и работает в легальном поле, то есть, платит налоги и т. д. Когда возникают проблемы с этой букмекерской конторой, просто люди добрые научитесь подавать в суды. В судебном порядке 100% можно вытянуть свои деньги. Да у них много там в правилах предусмотрено того, что они могут делать, но всё-таки не отдать уже сыгравший билет они не могут. Поэтому 100% подавайте в суд в случае возникновения каких-то спорных ситуаций. Когда вам не возвращают деньги, то нарушают уголовный кодекс. Слышал о двух случаях, где люди, подавшие иск, выиграли его. А Лигу Ставок наказали. Кроме издержек, самой выплаты, ещё заставили выплачивать их моральный ущерб в виде определенной суммы. В заключение хочу сказать, те люди, кто совсем не разбирается в спорте и в ставках, я вам просто не советую играть в букмекерских конторах. Обходите их стороной. В букмекерских конторах чисто математически всё так устроено, что выиграть на длинной дистанции невозможно. Это как казино, только еще хуже, потому что в казино проценты выигрыша казино (если оно играет по стандартным правилам) на самом деле небольшие. В букмекерских конторах очень большие проценты (маржа). Контора всегда будет без проигрыша. А вы всегда будете оставаться в проигрыше. Здесь есть свои нюансы как нужно играть, но это уже не будет отзыв о букмекерской конторе, поэтому я не буду писать об этом. Кто хочет, может много найти информации в интернете. Но на самом деле кто не знаком с этим, лучше и не надо залазить. Есть много других способов зарабатывать деньги.  ", 2017-12-18, 3, Otzovik.com, yurij5665, " Работает в легальное поле ", " Маленькие коэффициенты, нет почти бонусов, проблемы с выплатой крупных сумм "
Лига Ставок, "Плюсы: Нет Минусы: долгий расчёт, невыплата выигрыша, нерабочая страница, ""технические неполадки"", отключение возможности поставить до матча, постоянное изменение коэффициентов до начала матча. Комментарий: Моментально рассчитывают проигрыши - 0, а расчет выигрыша растягивают на час и более. Большинство жалуются на невыплату выигрыша. Советую пользоваться другими честными букмекерскими сайтами.Также постоянно меняют коэффициенты до матча. Часто нерабочая страница (неполадки на сайте) и до начала матча выключают возможность поставить на команды ""Принятие ставок временно отключено"". Сайт постоянно виснет - не отображаются некоторые ставки. ", 2018-06-23, 1, Otzovik.com, Аноним1823565, " Нет ", " долгий расчёт, невыплата выигрыша, нерабочая страница, ""технические неполадки"", отключение возможности поставить до матча, постоянное изменение коэффициентов до начала матча. "
Лига Ставок, "Плюсы: Простая верификация Минусы: Отменяют события или рассчитывают с коэф 1 Комментарий: Здесь я зарегистрировался где-то в начале 2018 года. До настоящего времени уже больше 100 ставок мной сделано. История хорошая получается.Если говорить о плюсах, то по сравнению с другими очень удобно было проходить верификацию: зарегистрировался, пришел в ближайший офис с паспортом и все. Ты верифицированный пользователь. Ни каких скайп-конференций и наворотов. Хотя это пожалуй только для крупного города хорошо. Есть и попроще верификации, по Киви-кошельку.В процессе ставок так же особых проблем не обнаружил, пока ставил до 100 рублей на событие. Так в принципе история ставок у меня и появилась. Но когда решил ставить по 1000 рублей и выше (до 3 тыс.), вот тут я и словил несколько раз отмену ставки. По факту на экране я вижу, что ставка прошла. Я перед матчем ставил, заранее всегда почти. В истории вижу, но потом оказывается, что ставки в истории либо нет, либо она рассчитана с коэффициентом 1. Во всех случаях это были выигрышные события с коэффициентом от 2 и выше. Администрация говорит о том, что событие (этот результат на который я ставил, к примеру ТБ 121.5) ОТМЕНЕНО. И все.Итог я думаю ясен. На таких вещах сам депозит начинает расти вниз, а не вверх. В итоге вывел все деньги, и перестал здесь играть. Им нужны проигравшие.Хотя количество разных событий у них довольно не плохое.Мой вывод: для сбора бонусов подойдут, для игры по полтинничку - то же. Но играть через них не стану. Не интересно с ними. ", 2018-09-21, 2, Otzovik.com, i744061, " Простая верификация ", " Отменяют события или рассчитывают с коэф 1 "
Лига Ставок, "Плюсы: Быстрые выводы, фрибеты, хорошие коэффициенты. Минусы: Минусов я не обнаружила. Комментарий: Здравствуйте, уважаемые читатели Отзовика.Так как я часто смотрю футбол и хоккей, увлекаюсь и просмотром других спортивных игр, то изредка ставлю деньги на события матчей. Моя первая букмекерская контора была и есть ""Лига ставок"". Так как я не играю на крупные суммы, то меня эта контора вполне устраивает. Главный плюс то, что можно вывести любую сумму от 100 рублей на банковский счёт и от 1000 рублей на банковскую карту. вывод на счёт идёт примерно сутки, иногда приходит раньше. А вот вывод на карту осуществляется в тот же день.Также плюс в том, что можно пополняться с банковской карты без процентов. Зачисления приходят моментально.Очень нравиться сайт ""Лиги ставок"", красивый дизайн, удобное расположение просмотра ставок и отслеживания.В случае каких=либо вопросов вы можете обратиться в чат, где консультант ответит вам в течении нескольких минут, и поможет решить вашу проблему.НО если вы человек азартный, не советую начинать играть.Таким образом, хочу сказать, что в букмекерской конторе ""Лига ставок"" меня всё устраивает.Спасибо, что уделили время на прочтение моего отзыва. ", 2019-02-22, 5, Otzovik.com, KristaFan, " Быстрые выводы, фрибеты, хорошие коэффициенты. ", " Минусов я не обнаружила. "
Лига Ставок, "Плюсы: Игра,да и только Минусы: Может затянуть Комментарий: Всем привет. Сегодня я расскажу Вам своё мнение о букмекерской конторе «Лига ставок». Мое знакомство с этим приложением началось три месяца назад и сейчас я могу поделиться своими впечатлениями. До того, как установить это приложение я решила почитать отзывы и они очень не однозначны... кто-то в восторге, а кто-то в полном ужасе от огромных проигрышей, но я решила лично на себе проверить. За три месяца я пришла к таким выводам и могу выделить несколько обязательных пунктов для того, чтобы хотябы не проиграть большие деньги!1. Никогда не ставьте большие суммы на маленькие коэффициенты! Именно на этом многие и проигрывают, думаю что вот вот именно он то и сядет! но нет!2. Лучше ставить системы 4 из 8,5 из 8, тут будет шанс хотя бы отбить своё.3. Лучше мониторить игры и хотя бы шерстить статистику, делая ставки на бум велика вероятность проигрыша! ", 2019-03-17, 4, Otzovik.com, Angell100, " Игра,да и только ", " Может затянуть "
Лига Ставок, "Плюсы: Деньги выводятся и проста Минусы: Зарегистрироваться проблематично Комментарий: С 2012 года начал играть в букмекерских конторах, а именно а букмекерской конторе Лига ставок. Сначала начал с мелочи бренчавшей в кармане и дошёл постепенно до сумм, в десятки тысяч рублей в выплатах выигрышей проблем никогда не было.Единственное интерфейс конторы желает лучшего и ещё нету функции продать ставку, а так реальная рабочая букмекерская контора.Управление, вывод, пополнение счёта все функции просты и доступны для понимания рядового игрока. Коэффициент не один из самых высоких, но и приемлемым для капперов.Являюсь игроком конторы Зенит и до сих пор, не могу соскочить.Играйте и выигрывайте в Лиге ставок. ", 2019-04-29, 3, Otzovik.com, Gjkzyjxrf, " Деньги выводятся и проста ", " Зарегистрироваться проблематично "
Лига Ставок, "Плюсы: Нет Минусы: Выиграть возможно, а деньги забрать - нет! Комментарий: Здравствуйте, уже состоявшиеся и только начинающие игроки! Буду краток: мне не выплатили выигрыш в размере 55 000 руб., а затем ещё и сумму ставок до 10 руб. ""порезали"". Вывод делайте сами! )) ", 2019-07-09, 1, Otzovik.com, Buriy31, " Нет ", " Выиграть возможно, а деньги забрать - нет! "
Лига Ставок, "Плюсы: Одни плюсы Минусы: Нет минусов Комментарий: Всем привет, хочу оставить свой отзыв о данной конторе. Пользуюсь их услугами уже около 3 лет, очень все хорошо, никогда не блокировали учетную запись из за больших выигрышей, как некоторые пишут, бывало даже с 500 рублей поднимал 50000. Служба поддержки всегда отвечает оперативно, в чате на сайте очень удобно с ними общаться. Удобно выводить деньги через ЦУПИС, много способов вывода. Да и вообще БК Лига Ставок одна из более менее надежных на сегодняшний день контор. Часто дают фрибеты, особенно новичкам. Помню мне дали фрибет 200 рублей, я поставил его на все матчи НХЛ на победы с ОТ и выиграл 2800, моему счастью не было предела))). ", 2019-08-03, 5, Otzovik.com, saul74, " Одни плюсы ", " Нет минусов "
Лига Ставок, "Плюсы: Есть бонусы Минусы: Неудобная линия,плохой сервис! Комментарий: Самая дырявая контора из всех что я знаю! Ставлю онлайн. Проигрышные ставки рассчитывают моментально! Выиграшные-же в течении 2х суток рассматривают, даже если 50р поставил! Вывод средств тоже двое суток ждёшь! Когда звонишь на горячую линию :оператор здаровается ты с ним тоже, задаёшь ему вопрос он говорит-извините вас не слышно, перезвоните позже и кидает трубку! Не кому не советую играть с этим букмекером! ", 2019-08-11, 1, Otzovik.com, Олег33567, " Есть бонусы ", " Неудобная линия,плохой сервис! "
Лига Ставок, "Плюсы: Плюсов не вижу Минусы: Я все описал Комментарий: Сделал ставку до начала игры в настольный теннис, счёт на экране был 0-0, посмотрел на другой сайт, там уже тот, на кого я поставил, проигрывал 8-4) через минуту Лига ставок дала результат 10-5, естественно, не в мою пользу) Позвонил оператору, мне было сказано, что это все носит информативный характер, и все по делу) До этого ставил нормальную сумму на баскет, доехал, пришел забрать деньги- возврат. Сказали- я поставил уже во время матча, хотя начало они писали в 15-00, а я поставил в 14-45) Гнилье, а не контора. ", 2018-12-25, 1, Otzovik.com, Иваныч 81, " Плюсов не вижу ", " Я все описал "
Лига Ставок, "Плюсы: Нету Минусы: Полный минус Комментарий: Поставил 250000тыс на футбол выиграл 3 часа рассчитывали, потом заблокировали карты на месяц ! Буду судиться! Сама конченая контора!! советую никому туда не ходить ", 2019-05-19, 1, Otzovik.com, Александр888888, " Нету ", " Полный минус "
Лига Ставок, "Плюсы: Простой интерфейс приложения, низкие суммы ставок Минусы: Высокие суммы вывода денег, лайв ставки Комментарий: Пользуюсь букмекерской конторой ""Лига Ставок"" около одного года. Конечно, я не заядлый игрок, ставлю только ради того, чтобы интересно было смотреть матчи.Довольно простой интерфейс мобильного приложения, если сравнивать с некоторыми другими. Разобраться, что, где, как ставить быстро. Сумма ставок от 10 рублей, пополнение такой же критерий, но вывод только с 1000 рублей.Минус приложения, да и ставок на сайте, что в лайве очень трудно поставить на меняющиеся коэффициенты, в приложении вообще все зависает и отвисает только, если в игре наступила некоторая пауза. Присутствует много разнообразных ставок, даже на политику, но большинство из них появляются только перед самим событием. ", 2019-06-23, 4, Otzovik.com, Jack Spades, " Простой интерфейс приложения, низкие суммы ставок ", " Высокие суммы вывода денег, лайв ставки "
Лига Ставок, "Плюсы: приятное на глаз приложение ( и то может из за того что привык ) другими БК не пользовался можно сказать! Минусы: приложение все чаще глючит, все дольше надо ждать расчеты, задержка в онлайне в дольше и дольше Комментарий: Делал ставки у них около двух лет все вроде было норм пока вчера случайно не перепроверил результат ставки как оказалось что у них результат один а во всех остальных БК и не только совсем другой (1Xставка, Марафон, 777score) и даже у них в приложении показывает счет правильный и не правильный одновременно ! короче в итоге сказали в поддержке ""Расчет пари производится на основании официальных данных."" официальные данные только у них не такие как у всех остальных! а если перепроверить мои прошлые все пари думаю там не мало таких моментов найду !и вот пункт конечно огонь)Согласно пунку правил 2.1. Букмекерская Компания заявляет о стремлении предоставлять информацию по событиям, представленным в Линии, корректно, своевременно и в максимально полном объёме. Вместе стем, Букмекерская Компания не несёт никакой ответственности за правильность, полноту исвоевременность предоставляемой информации. ", 2019-07-01, 2, Otzovik.com, Robingood12, " приятное на глаз приложение ( и то может из за того что привык ) другими БК не пользовался можно сказать! ", " приложение все чаще глючит, все дольше надо ждать расчеты, задержка в онлайне в дольше и дольше "
Лига Ставок, "Плюсы: Нет Минусы: Разводят Комментарий: Занёс 600р сделал ставку, увеличил до 1000р... Поставил заявку на снятие... Заявка была отменена и на баланс - 1199р... В службе поддержки объяснили это тем что раньше мной была сделана ставка по которой я выйграл но у них была техническая ошибка и выйгрыш я получил 'неправильный'... Теперь я должен букмекерской контореВыводы делайте сами... ", 2019-08-11, 1, Otzovik.com, Мистер777, " Нет ", " Разводят "
Лига Ставок, "Плюсы: Нет Минусы: Низкие коэффициенты, долгий выод денег Комментарий: Всем здравствуйте, хочу рассказать про данную контору. Регистрация здесь происходит также, как и других легальных букмекерских конторах: регистрируешься на сайте с паспортными данными и подтверждаешь их в любом клубе данной организации в своем городе. Очень удобно, что есть фрибет 500 рублей, которые если приложить навыки в ставках можно увеличить, но если выиграл то из выигрыша вычитается 500 рублей фрибета. Если проиграл, то ничего не должен. Ставки ставить удобно от 10 рублей, в некоторых бк от 50 рублей. Коэффициенты на ставки средние, иногда даже низкие, в сравнении с другими бк, я их не буду называть. Забыл сказать, что также будет нужна регистрация в цупис, для вывода денег. Без нее нельзя. Выплата выигрыша производится на карту, с которой пополнял счет, на другую нельзя. Выводить на карту можно только от 1000 рублей или на счет карты от 100 рублей, что очень не удобно и долго. Линия ставок скудная, в других бк намного шире. Вот наверное и все. Может мой отзыв будет кому-то полезен. Всем удачи, до свидания.  ", 2018-02-02, 2, Otzovik.com, VladMalygin, " Нет ", " Низкие коэффициенты, долгий выод денег "
Лига Ставок, "Плюсы: легальный букмекер Минусы: проблемы с выводом есть конторы намного лучше Комментарий: Моё знакомство с данной конторой произошло где -то полгода назад, удалось поставить фрибет, там давалось 1000 рублей фрибетом, то есть бесплатная ставка, я выиграл, еле как вывел деньги, комиссия составила 10%. После этого я забыл об этой конторе на 3 месяца, но она напоминала о себе постоянно, то раз в неделю звонили на телефон, предлагали сделать ставку, то смс писали. Я все таки решил опять начать делать ставки поставил 100 рублей, выиграл 90, но чтобы вывести надо чтобы сумма была не меньше 1000, в итоге я положил 900 рублей, попытался вывести, но мне было отказано, по какой причине непонятно, пришлось выводить через кошелек, там была комиссия 10%, в итоге от моего выиграша не осталось ничего, я еще и 20 рублей должен остался. Есть легальные конторы и получше, но еще лучше не делать ставки на большие суммы, а то у меня были случаи когда с коэффициентом 1,03 ставка проигрывала. ", 2019-03-22, 2, Otzovik.com, eroregor, " легальный букмекер ", " проблемы с выводом есть конторы намного лучше "
Лига Ставок, "Плюсы: Выплачивают выигрыши без предварительных заявок и прочих пробуксовок. Минусы: Линия и интерфейс ставкоматов. Комментарий: Я всю свою жизнь играю в разные азартные игры. Казино, букмекерка, фондовая биржа. Раньше ездил играть в Азов сити, но после закрытия игорной зоны съездил несколько раз в казино Сочи, там мне не понравилось. И я решил за отсутствием достойных казино и интересной игры, поиграть в букмекерке. Раньше играл в Фонбете, там на мой взгляд самая удобная линия, у Лиги ставок интерфейс ужасно неудобный. Но! выигрыши выплачивают, лично мне выплатили, сумма небольшая, однако в нашем городе(Воронеж) с фрибета в 555 рублей какие то студенты из Туркмении собрали экспресс с коэфф. 1450. общий выигрыш был 807 тысяч и им все выплатили! Разыгрываются фрибеты и гаджеты. И дают пиво и снеки за ставки от тысячи рублей. Удивляюсь как они еще умудряются держатся на плаву с такими акциями и стимулирующими лотереями. Поэтому я и начал играть в Лиге ставок. Один недостаток-ужасно неудобная линия. Разбросанно все в хаотичном порядке. Эта линия просто злит, найти нужный матч бывает очень и очень сложно, почему нельзя дополнительные ставки просто поместить в рубрику чемпионата? Ищещь линию ФНЛ а на глаза попадаются какие то ""ФНЛ игроки"", ФНЛ Нарушения"", ФНЛ Итоги"", ФНЛ Статистика"". Зачем ? ", 2019-05-02, 4, Otzovik.com, Олег1348, " Выплачивают выигрыши без предварительных заявок и прочих пробуксовок. ", " Линия и интерфейс ставкоматов. "
Лига Ставок, "Плюсы: Хорошие коэффициенты Минусы: Долго ждать выплату Комментарий: Пару лет назад решила попробовать заработать на букмекерской конторе и конечно без какого либо опыта в данной области спустила пол зарплаты. Скажу в целом сдесь можно заработать, но необходимо разбираться хотя бы в каком-нибудь спорте. Коэффициенты приличные, так что если ставить туда куда надо, то в накладе не останешься. За другие букмекерские конторы не знаю, но лига ставок регулярно дарит бесплатные фрибеты, что очень радует. При возникновении любых вопросов, операторы всегда придут на помощь. Выплату иногда приходится ждать и по несколько часов, но в результате выводят. Вцелом не плохая букмекерская контора! ", 2018-05-15, 5, Otzovik.com, detka363, " Хорошие коэффициенты ", " Долго ждать выплату "
Лига Ставок, "Плюсы: С выводом всё честно, может конечно от 100т и по другому буде, но 60 точно можно вывести Минусы: Ужасное приложение, остановка пари при любой опасной атаке Комментарий: Играю на лиге ставок, ставлю на гол в определённый промежуток времени, и перед началом десятиминутки фиг поставишь, не дают, через приложение это вообще ужасно делать... К примеру я вижу, что команда атакует и атакует, а они поставить не дают... Слежу за матчем через другого букмекера, а ставлю тут... Деньги выводил, и 60 тысяч выводил, всё нормально, комиссия рассчитывается странно, то нет ее, то 65 рублей, то вообще рублей 200... и причём от большой суммы может и не быть, а от маленькой может и все 200... Они пари всегда приостанавливают, даже если штрафной, то не поставить, в приложении нет графики, а видео тормозит секунд на 30... И бывает, допустим, что уже 31 минута, а ставку ещё можно ставить с 21 по 30... Не знаю пройдет ли она конечно, может и нет, но факт, что она отображается... В целом стало лучше, после чемпионата мира, это заметно, видимо так как их рекламировали даже по первому, им сказали, чтоб фигнёй не занимались, сейчас и вывод денег быстрее, но вечером могут до пяти часов выводиться. В общем если хотите зарегистрироваться, то можно найти альтернативу. С компьютера играть более менее удобно, через приложение ужас... ", 2018-10-04, 3, Otzovik.com, Vladya16, " С выводом всё честно, может конечно от 100т и по другому буде, но 60 точно можно вывести ", " Ужасное приложение, остановка пари при любой опасной атаке "
Лига Ставок, "Плюсы: Большое количество событий, большая популярность Минусы: Высокая комиссия на вывод, средение коэффициенты, частые недоразумения с финансовыми организациями Комментарий: Прочитал предыдущие отзывы, такую ересь пишите боже. ""Плюсы: красивый интерфейс"" ""Минусы: можно проиграть"". Разве это отзыв реального бетера? Неет! Я изучал бетинг на протяжении трёх лет. Именно изучал, а не тупо делал ставки. За это время испробовал большое количество контор. Лига ставок не самая лучшая из них. Да, интерфейс красивый, создана иллюзия что всё надёжно и официально, но это лишь бросает пыль в глаза. Разнообразные события, даже была ставка на то что президентом США станет Дональд Трамп. Это радует. Но часто бывают задержки с выплатами, недоразумения с блокировкой счета и техподдержка не самая лучшая. Да и новичкам, кто играет по мелкому лучше туда не лезть, по тому что выплаты с 1000. И большие комиссии на вывод. Я бы не рекомендовал этого букмекера. Свою популярность заработал за счёт повсеместнойрекламы. ", 2018-10-10, 2, Otzovik.com, Butta98, " Большое количество событий, большая популярность ", " Высокая комиссия на вывод, средение коэффициенты, частые недоразумения с финансовыми организациями "
